Sexo,RendaFamiliar,CorRaca,Idade,Semest,CategoriadeSituacao,Turno,CargaHorariaMinimaRegulamentada,FatordeEsforcodeCurso,Regiao
"M","0<RFP<=0,5","Branca",21,7,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","1<RFP<=1,5","Branca",51,6,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",23,9,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","RFP>3,5","Branca",34,1,"Evadidos","Noturno",3000,1.1,"Região Sudeste"
"F","NA","Branca",19,0,"Evadidos","Noturno",3200,1.06,"Região Sudeste"
"M","0,5<RFP<=1","Branca",19,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","RFP>3,5","Branca",30,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","NA","Branca",30,0,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",40,1,"Evadidos","Noturno",3600,1.19,"Região Sul"
"F","0,5<RFP<=1","Branca",20,5,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",26,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","NA","Branca",21,6,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",30,10,"Evadidos","Noturno",3000,1.21,"Região Sul"
"F","NA","Branca",20,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",21,1,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","NA","Branca",20,1,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","NA","Branca",19,1,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","NA","Branca",22,0,"Evadidos","Noturno",2400,1.05,"Região Sul"
"F","NA","Branca",18,0,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","NA","Branca",29,0,"Evadidos","Noturno",2400,1.05,"Região Sul"
"M","1<RFP<=1,5","Branca",20,4,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",19,0,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","0,5<RFP<=1","Branca",34,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","NA","Branca",26,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","1,5<RFP<=2,5","Branca",52,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"F","0<RFP<=0,5","Branca",27,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"F","0,5<RFP<=1","Branca",20,3,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",18,1,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","NA","Branca",18,0,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",31,2,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","NA","Branca",23,1,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","RFP>3,5","Branca",33,2,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","RFP>3,5","Branca",20,1,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","RFP>3,5","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",20,1,"Evadidos","Noturno",3000,1.1,"Região Nordeste"
"F","0,5<RFP<=1","Branca",20,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","RFP>3,5","Branca",31,7,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"F","RFP>3,5","Branca",29,7,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",25,8,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",49,2,"Evadidos","Noturno",3000,1.21,"Região Nordeste"
"M","NA","Branca",25,10,"Evadidos","Noturno",3600,1.16,"Região Sul"
"F","RFP>3,5","Branca",35,2,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",27,7,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","NA","Branca",23,7,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","RFP>3,5","Branca",21,3,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",24,10,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","0<RFP<=0,5","Branca",36,8,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","RFP>3,5","Branca",38,9,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",23,9,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"F","0<RFP<=0,5","Branca",28,9,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","1,5<RFP<=2,5","Branca",19,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","NA","Branca",34,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",24,8,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","NA","Branca",26,10,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","0<RFP<=0,5","Branca",27,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","RFP>3,5","Branca",19,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","NA","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","NA","Branca",19,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",19,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",18,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",18,0,"Evadidos","Noturno",3600,1,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",19,0,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"F","0,5<RFP<=1","Branca",19,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",21,0,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",19,0,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","0<RFP<=0,5","Branca",21,0,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",20,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"F","0,5<RFP<=1","Branca",19,1,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","0<RFP<=0,5","Branca",19,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",20,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",19,0,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","NA","Branca",51,0,"Evadidos","Noturno",2400,1.08,"Região Sudeste"
"F","NA","Branca",23,0,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","RFP>3,5","Branca",26,0,"Evadidos","Noturno",3600,1.19,"Região Sul"
"F","0<RFP<=0,5","Branca",18,0,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","1,5<RFP<=2,5","Branca",34,0,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","1<RFP<=1,5","Branca",23,0,"Evadidos","Noturno",3000,1,"Região Sul"
"M","1,5<RFP<=2,5","Branca",19,0,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",19,0,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"F","NA","Branca",19,0,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","1,5<RFP<=2,5","Branca",26,0,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","1<RFP<=1,5","Branca",19,0,"Evadidos","Noturno",3000,1.1,"Região Nordeste"
"M","NA","Branca",18,0,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",26,10,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",20,0,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",23,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",23,1,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","0<RFP<=0,5","Branca",20,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","RFP>3,5","Branca",18,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",18,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",22,0,"Evadidos","Noturno",3000,1,"Região Sul"
"M","NA","Branca",21,0,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","RFP>3,5","Branca",18,0,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","0<RFP<=0,5","Branca",20,0,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",19,0,"Evadidos","Noturno",3000,1,"Região Sudeste"
"F","1<RFP<=1,5","Branca",27,0,"Evadidos","Noturno",3000,1,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",20,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","1<RFP<=1,5","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",18,0,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",25,0,"Evadidos","Noturno",3600,1,"Região Centro-Oeste"
"F","NA","Branca",33,1,"Evadidos","Noturno",2400,1,"Região Sudeste"
"F","NA","Branca",27,1,"Evadidos","Noturno",2400,1,"Região Sudeste"
"F","NA","Branca",20,1,"Evadidos","Noturno",2400,1,"Região Sudeste"
"M","NA","Branca",27,1,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"F","NA","Branca",19,1,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"M","NA","Branca",19,1,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",32,0,"Evadidos","Noturno",2400,1.15,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",19,1,"Evadidos","Noturno",2400,1.15,"Região Centro-Oeste"
"F","NA","Branca",18,0,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","0<RFP<=0,5","Branca",36,3,"Evadidos","Noturno",3000,1.21,"Região Sul"
"F","0,5<RFP<=1","Branca",32,4,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0,5<RFP<=1","Branca",23,4,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","1<RFP<=1,5","Branca",37,4,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0,5<RFP<=1","Branca",43,4,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0<RFP<=0,5","Branca",20,1,"Evadidos","Noturno",3200,1.06,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",30,5,"Evadidos","Noturno",3000,1.1,"Região Sul"
"M","2,5<RFP<=3,5","Branca",23,10,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",26,10,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","RFP>3,5","Branca",32,10,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",19,0,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"M","NA","Branca",20,1,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",23,0,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",28,0,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"F","NA","Branca",19,0,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",33,1,"Evadidos","Noturno",3000,1.21,"Região Nordeste"
"M","RFP>3,5","Branca",18,0,"Evadidos","Noturno",3600,1.16,"Região Sul"
"F","1,5<RFP<=2,5","Branca",21,1,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","0<RFP<=0,5","Branca",21,0,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"F","NA","Branca",22,0,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",24,1,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","2,5<RFP<=3,5","Branca",34,1,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","NA","Branca",24,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","NA","Branca",23,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","NA","Branca",27,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","NA","Branca",32,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","0<RFP<=0,5","Branca",25,1,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"M","0<RFP<=0,5","Branca",18,0,"Evadidos","Noturno",3600,1.14,"Região Sudeste"
"F","0<RFP<=0,5","Branca",31,0,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",19,0,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",18,0,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","RFP>3,5","Branca",34,0,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","0,5<RFP<=1","Branca",18,0,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","1,5<RFP<=2,5","Branca",40,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",18,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",19,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",20,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",20,0,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","0<RFP<=0,5","Branca",29,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","1<RFP<=1,5","Branca",21,1,"Evadidos","Noturno",3600,1,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",43,2,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",35,3,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","2,5<RFP<=3,5","Branca",22,4,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","RFP>3,5","Branca",19,3,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",27,3,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",20,2,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",25,2,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","RFP>3,5","Branca",20,2,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","RFP>3,5","Branca",36,2,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",36,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0,5<RFP<=1","Branca",21,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0,5<RFP<=1","Branca",28,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0,5<RFP<=1","Branca",30,2,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0<RFP<=0,5","Branca",28,3,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","0,5<RFP<=1","Branca",36,3,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","1<RFP<=1,5","Branca",23,3,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","2,5<RFP<=3,5","Branca",25,3,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",28,3,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"F","1<RFP<=1,5","Branca",19,2,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",23,3,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","RFP>3,5","Branca",20,3,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",24,3,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",31,7,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","0,5<RFP<=1","Branca",18,0,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","0<RFP<=0,5","Branca",35,0,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","0,5<RFP<=1","Branca",36,1,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","RFP>3,5","Branca",25,10,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",25,10,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",27,10,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","NA","Branca",22,3,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"F","0,5<RFP<=1","Branca",39,0,"Evadidos","Noturno",3000,1,"Região Nordeste"
"F","0,5<RFP<=1","Branca",27,0,"Evadidos","Noturno",3000,1.21,"Região Sul"
"M","1,5<RFP<=2,5","Branca",34,10,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",31,10,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","NA","Branca",32,10,"Evadidos","Noturno",3000,1.21,"Região Nordeste"
"M","NA","Branca",40,10,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","NA","Branca",18,1,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","NA","Branca",22,1,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"F","NA","Branca",19,0,"Evadidos","Noturno",3600,1.15,"Região Sudeste"
"M","RFP>3,5","Branca",38,10,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"F","NA","Branca",20,1,"Evadidos","Noturno",3600,1.15,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",26,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","0,5<RFP<=1","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","RFP>3,5","Branca",35,1,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",24,6,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"F","RFP>3,5","Branca",35,7,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"F","NA","Branca",24,7,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","1<RFP<=1,5","Branca",22,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",25,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","0,5<RFP<=1","Branca",30,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","1<RFP<=1,5","Branca",24,7,"Evadidos","Noturno",3000,1,"Região Sul"
"F","1<RFP<=1,5","Branca",41,6,"Evadidos","Noturno",3000,1,"Região Sul"
"M","NA","Branca",18,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",30,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",27,6,"Evadidos","Noturno",3600,1.19,"Região Sul"
"F","NA","Branca",37,6,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",18,1,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","NA","Branca",18,1,"Evadidos","Noturno",3600,1.19,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",34,1,"Evadidos","Noturno",3000,1,"Região Sul"
"F","NA","Branca",27,1,"Evadidos","Noturno",3000,1,"Região Sul"
"M","RFP>3,5","Branca",29,2,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","RFP>3,5","Branca",24,5,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"F","RFP>3,5","Branca",34,5,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",24,5,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","0<RFP<=0,5","Branca",31,5,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",28,1,"Evadidos","Noturno",2400,1.15,"Região Centro-Oeste"
"M","NA","Branca",22,0,"Evadidos","Noturno",3000,1.21,"Região Nordeste"
"M","RFP>3,5","Branca",20,2,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",28,5,"Evadidos","Noturno",3600,1.19,"Região Sul"
"M","1<RFP<=1,5","Branca",23,1,"Evadidos","Noturno",3000,1.21,"Região Nordeste"
"M","1<RFP<=1,5","Branca",28,4,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","1,5<RFP<=2,5","Branca",34,5,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","1<RFP<=1,5","Branca",20,1,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",33,6,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","1,5<RFP<=2,5","Branca",47,7,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",26,7,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",22,7,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","NA","Branca",46,9,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","2,5<RFP<=3,5","Branca",20,4,"Evadidos","Noturno",3600,1.16,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",43,10,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","1<RFP<=1,5","Branca",19,1,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",34,1,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",29,1,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",26,0,"Evadidos","Noturno",3000,1.21,"Região Nordeste"
"M","NA","Branca",28,5,"Evadidos","Noturno",3600,1.16,"Região Sul"
"F","NA","Branca",21,5,"Evadidos","Noturno",2400,1,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",24,5,"Evadidos","Noturno",2400,1,"Região Centro-Oeste"
"M","RFP>3,5","Branca",20,5,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"F","RFP>3,5","Branca",34,5,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",25,5,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","NA","Branca",37,5,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",21,5,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",23,4,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",34,10,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",24,10,"Evadidos","Noturno",3000,1,"Região Norte"
"F","NA","Branca",18,1,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
"M","RFP>3,5","Branca",24,0,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",32,1,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","RFP>3,5","Branca",42,9,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",25,8,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","NA","Branca",26,10,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"M","NA","Branca",19,1,"Evadidos","Noturno",2400,1.13,"Região Centro-Oeste"
"M","NA","Branca",46,1,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",20,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","0,5<RFP<=1","Branca",30,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"F","RFP>3,5","Branca",34,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"M","NA","Branca",25,1,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"M","NA","Branca",23,1,"Evadidos","Noturno",3600,1.15,"Região Sudeste"
"M","NA","Branca",20,1,"Evadidos","Noturno",3600,1.15,"Região Sudeste"
"M","0,5<RFP<=1","Branca",30,7,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",30,1,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"M","NA","Branca",33,1,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"M","NA","Branca",30,1,"Evadidos","Noturno",3600,1.14,"Região Nordeste"
"M","RFP>3,5","Branca",56,10,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",29,2,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","1,5<RFP<=2,5","Branca",36,1,"Evadidos","Noturno",3000,1,"Região Sul"
"M","0<RFP<=0,5","Branca",25,1,"Evadidos","Noturno",3000,1,"Região Sul"
"M","NA","Branca",30,7,"Evadidos","Noturno",3600,1.16,"Região Sul"
"M","NA","Branca",25,4,"Evadidos","Noturno",2400,1,"Região Nordeste"
"M","0,5<RFP<=1","Branca",22,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",29,2,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","0,5<RFP<=1","Branca",19,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"F","NA","Branca",19,1,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",27,1,"Evadidos","Noturno",3000,1,"Região Sudeste"
"F","NA","Branca",36,0,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","NA","Branca",19,1,"Evadidos","Noturno",3000,1.21,"Região Centro-Oeste"
"M","RFP>3,5","Branca",21,9,"Evadidos","Noturno",3600,1.14,"Região Centro-Oeste"
"M","NA","Branca",37,1,"Evadidos","Noturno",3600,1.16,"Região Nordeste"
"M","NA","Branca",20,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","0,5<RFP<=1","Branca",24,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"F","0,5<RFP<=1","Branca",18,0,"Evadidos","Noturno",2400,1.15,"Região Sudeste"
"M","1<RFP<=1,5","Branca",21,1,"Evadidos","Noturno",3000,1,"Região Sul"
"M","1<RFP<=1,5","Branca",29,1,"Evadidos","Noturno",3000,1,"Região Sul"
"F","1,5<RFP<=2,5","Branca",30,1,"Evadidos","Noturno",2400,1.15,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",24,1,"Evadidos","Noturno",3600,1.16,"Região Sudeste"
"M","0,5<RFP<=1","Branca",19,1,"Evadidos","Noturno",3000,1,"Região Nordeste"
"M","NA","Branca",27,7,"Evadidos","Noturno",3000,1.1,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",26,1,"Evadidos","Noturno",3000,1.21,"Região Sudeste"
