CategoriadeSituacao,Sexo,RendaFamiliar,CorRaca,FaixaEtaria,Turno,CargaHorariaMinimaRegulamentada,InscritoVagas,FatordeEsforcodeCurso,Regiao
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3600,7.625,1.16,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","15 a 19 anos","Integral",3600,5.275,1.19,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,5.275,1.19,"Regiao Sudeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,23.1,1.15,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,25.85,1.1,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,46.3,1.15,"Regiao Norte"
"Evadidos","M","0<RFP<=0.5","Parda","30 a 34 anos","Integral",3600,10.75,1.16,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,10.75,1.16,"Regiao Nordeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,46.975,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3000,46.975,1,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,81.175,1.1,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3000,81.175,1.1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","35 a 39 anos","Integral",3000,81.175,1.1,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,81.175,1.1,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","30 a 34 anos","Integral",3600,9.4,1.15,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","25 a 29 anos","Integral",3600,23.325,1.06,"Regiao Nordeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",2400,6.125,1.15,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,8.3,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","20 a 24 anos","Integral",3600,14.15,1.15,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3200,4.7,1.06,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3200,4.7,1.06,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3600,12.15,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","35 a 39 anos","Integral",3200,4.7,1.06,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3200,4.7,1.06,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3200,4.7,1.06,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,2.975,1.1,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","30 a 34 anos","Integral",3600,5.45,1.15,"Regiao Sul"
"Evadidos","M","NA","Parda","25 a 29 anos","Integral",3600,18.25,1.15,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","25 a 29 anos","Integral",2400,7.725,1.13,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,1.8,1.21,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3000,1.8,1.21,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3000,1.8,1.21,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","30 a 34 anos","Integral",3600,1.95,1.15,"Regiao Sudeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,7.375,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,7.4,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,35.125,1.14,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3600,23,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,3,1.14,"Regiao Centro-Oeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,1.95,1.15,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","15 a 19 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,6.55,1.19,"Regiao Sul"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",4000,9.875,1.21,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3200,1.25,1.06,"Regiao Centro-Oeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","15 a 19 anos","Integral",3600,2.825,1.14,"Regiao Norte"
"Evadidos","F","RFP>3.5","Parda","20 a 24 anos","Integral",3600,2.825,1.14,"Regiao Norte"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,0.95,1.15,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","15 a 19 anos","Integral",3600,4.275,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,6.05,1.15,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,6.05,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3000,9.575,1.1,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,32,1.16,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,9.775,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,9.775,1.16,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Parda","30 a 34 anos","Integral",3600,5.925,1.15,"Regiao Sudeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Integral",3600,0.875,1.1,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","25 a 29 anos","Integral",3000,3.9,1.21,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,45.8,1.1,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3000,45.8,1.1,"Regiao Nordeste"
"Evadidos","M","NA","Parda","30 a 34 anos","Integral",3000,45.8,1.1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3000,33.8,1,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3000,33.8,1,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Parda","25 a 29 anos","Integral",3000,33.8,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,8.4,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Integral",3600,8.4,1.16,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,10.9,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","25 a 29 anos","Integral",3600,9.575,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Integral",4000,14.65,1.21,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3600,10.9,1.16,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,10.9,1.16,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,10.9,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,1.55,1.1,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,25.05,1.16,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","25 a 29 anos","Integral",3600,2.975,1.16,"Regiao Norte"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,6.25,1.16,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,2.975,1.16,"Regiao Norte"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,14.8,1.16,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,14.8,1.16,"Regiao Sul"
"Evadidos","F","0<RFP<=0.5","Parda","30 a 34 anos","Integral",3600,32.675,1.16,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",2400,10.85,1.13,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","25 a 29 anos","Integral",3000,33.8,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","25 a 29 anos","Integral",3600,4.975,1.16,"Regiao Norte"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,11.175,1.19,"Regiao Sudeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Integral",3600,25.4,1.19,"Regiao Sudeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,17.15,1.06,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,17.15,1.06,"Regiao Sudeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3600,5.925,1.15,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Parda","25 a 29 anos","Integral",3600,5.925,1.15,"Regiao Sul"
"Evadidos","M","2.5<RFP<=3.5","Parda","20 a 24 anos","Integral",3600,0,1.16,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,10.75,1.16,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,36.175,1.14,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,36.175,1.14,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,6.25,1.16,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,1.125,1.16,"Regiao Sul"
"Evadidos","M","NA","Parda","25 a 29 anos","Integral",3600,10.775,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,22.4,1.16,"Regiao Sudeste"
"Evadidos","F","2.5<RFP<=3.5","Parda","25 a 29 anos","Integral",3000,40.35,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","30 a 34 anos","Integral",3000,40.35,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,11.9,1.16,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","45 a 49 anos","Integral",3600,4.475,1.16,"Regiao Sudeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,4.475,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,4.475,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,4.475,1.16,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","25 a 29 anos","Integral",3600,4.475,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,4.475,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,7.05,1.15,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","15 a 19 anos","Integral",3600,7.05,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,23.4,1.14,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,43.725,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",2400,9,1.13,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,4.75,1.19,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","20 a 24 anos","Integral",3600,6.95,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","25 a 29 anos","Integral",3600,4.925,1.06,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Parda","20 a 24 anos","Integral",3600,16.375,1.15,"Regiao Sudeste"
"Evadidos","M","NA","Parda","35 a 39 anos","Integral",3600,0.1,1.14,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3200,0,1.06,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,0,1.16,"Regiao Sul"
"Evadidos","M","2.5<RFP<=3.5","Parda","15 a 19 anos","Integral",3600,5.675,1.15,"Regiao Nordeste"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,3.15,1.15,"Regiao Sudeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,18.175,1.16,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,34.45,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,34.45,1.16,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,21.675,1.16,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,21.675,1.16,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","15 a 19 anos","Integral",3600,3.175,1.1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,7.5,1.15,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3000,41.6,1,"Regiao Nordeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3000,41.6,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,7.075,1.16,"Regiao Nordeste"
"Evadidos","F","RFP>3.5","Parda","15 a 19 anos","Integral",3600,1.25,1.19,"Regiao Centro-Oeste"
"Evadidos","F","RFP>3.5","Parda","15 a 19 anos","Integral",3600,1.25,1.19,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",4000,9.875,1.21,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,26.9,1.14,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,16.425,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3600,1.25,1.14,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3600,1,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","55 a 59 anos","Integral",3600,5.675,1.15,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,5.675,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,7.975,1.19,"Regiao Norte"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,1.05,1.1,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","15 a 19 anos","Integral",3600,12.05,1.16,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,5.125,1.19,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","30 a 34 anos","Integral",3600,1.05,1.1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,8.35,1.06,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,8.35,1.06,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Parda","20 a 24 anos","Integral",2400,8.325,1.13,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Parda","20 a 24 anos","Integral",2400,8.325,1.13,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Integral",2400,8.325,1.13,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",2400,8.325,1.13,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",2400,8.325,1.13,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,8.35,1.06,"Regiao Sudeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,8.35,1.06,"Regiao Sudeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,8.35,1.06,"Regiao Sudeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","25 a 29 anos","Integral",3600,3.2,1.15,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,9.325,1.16,"Regiao Sudeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,25.425,1.15,"Regiao Norte"
"Evadidos","F","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,28.025,1.16,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3600,3.75,1.15,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,3.75,1.15,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3200,2.3,1.06,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,5.325,1.14,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","15 a 19 anos","Integral",3000,43.45,1.1,"Regiao Centro-Oeste"
"Evadidos","F","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,8.125,1.15,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3000,43.45,1.1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,36.175,1.14,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,2.6,1.15,"Regiao Norte"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,3,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,23.275,1.16,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,6.575,1.2,"Regiao Sudeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,20.425,1.15,"Regiao Centro-Oeste"
"Evadidos","F","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,21.675,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3600,80.825,1.14,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","30 a 34 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3000,1.8,1.21,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3000,1.8,1.21,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Parda","15 a 19 anos","Integral",4000,22.525,1.21,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3000,7.525,1,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","25 a 29 anos","Integral",3600,0,1.16,"Regiao Sul"
"Evadidos","M","0<RFP<=0.5","Parda","25 a 29 anos","Integral",3600,3.275,1.19,"Regiao Sul"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,6.55,1.19,"Regiao Sul"
"Evadidos","F","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,3,1.16,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,2.75,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,5.275,1.19,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","25 a 29 anos","Integral",3600,13.075,1.15,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,8.125,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,7.675,1.16,"Regiao Sul"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,7.675,1.16,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,7.675,1.16,"Regiao Sul"
"Evadidos","F","NA","Parda","15 a 19 anos","Integral",3600,11.85,1.16,"Regiao Sudeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Integral",3600,11.85,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","15 a 19 anos","Integral",3600,10.25,1.14,"Regiao Norte"
"Evadidos","F","2.5<RFP<=3.5","Parda","15 a 19 anos","Integral",3600,8.45,1.1,"Regiao Sudeste"
"Evadidos","F","2.5<RFP<=3.5","Parda","15 a 19 anos","Integral",3600,8.45,1.1,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","30 a 34 anos","Integral",3600,6.425,1.15,"Regiao Sul"
"Evadidos","M","2.5<RFP<=3.5","Parda","15 a 19 anos","Integral",3600,11.625,1.15,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","15 a 19 anos","Integral",3600,8.3,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,8.3,1.16,"Regiao Sudeste"
"Evadidos","M","NA","Parda","30 a 34 anos","Integral",3600,9.575,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3600,61.15,1.2,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3600,15.025,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","15 a 19 anos","Integral",3600,15.025,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,15.025,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","15 a 19 anos","Integral",3600,3.4,1.06,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Parda","25 a 29 anos","Integral",3600,1,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Integral",3600,14.025,1.16,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,2.375,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,1.15,1.15,"Regiao Centro-Oeste"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,1.15,1.15,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","40 a 44 anos","Integral",3600,54.175,1.14,"Regiao Norte"
"Evadidos","F","0.5<RFP<=1","Parda","15 a 19 anos","Integral",3600,12.425,1.14,"Regiao Nordeste"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,35.45,1.1,"Regiao Nordeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Integral",3600,35.45,1.1,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","25 a 29 anos","Integral",3600,5.125,1.19,"Regiao Centro-Oeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",3200,5.825,1.06,"Regiao Sudeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Integral",3600,23.275,1.16,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Integral",2400,3.3,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,3.75,1.15,"Regiao Sul"
"Evadidos","F","0.5<RFP<=1","Parda","25 a 29 anos","Integral",3600,3.75,1.15,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Integral",3600,3.75,1.15,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Parda","25 a 29 anos","Integral",3600,3.75,1.15,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Integral",3600,1.125,1.1,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","30 a 34 anos","Integral",3600,1.125,1.1,"Regiao Centro-Oeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,3.7,1.16,"Regiao Sul"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Integral",3600,5.925,1.15,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","15 a 19 anos","Integral",3600,5.925,1.15,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Integral",3600,33.9,1.14,"Regiao Nordeste"
